2019-08-15 15:03:00,Descargado,b
2019-08-18 15:03:00,Descargado,b
2019-08-21 15:03:00,Descargado,b
2019-08-24 15:03:00,Descargado,b
2019-08-27 15:03:00,Descargado,b
2019-08-30 15:03:00,Descargado,b
2019-09-02 15:03:00,Descargado,b
2019-09-05 15:03:00,Descargado,b
2019-09-08 15:03:00,Descargado,b
2019-09-11 15:03:00,Descargado,b
2019-09-14 15:03:00,Descargado,b
2019-09-17 15:03:00,Descargado,b
2019-09-20 10:00:00,Alarma Inducida en Sitio,a
2019-09-20 15:03:00,Descargado,b
2019-09-23 15:03:00,Descargado,b
2019-09-26 15:03:00,Descargado,b
2019-09-29 15:03:00,Descargado,b
2019-10-02 15:03:00,Descargado,b
2019-10-05 15:03:00,Descargado,b
2019-10-08 15:03:00,Descargado,b
2019-10-11 15:03:00,Descargado,b
2019-10-14 15:03:00,Descargado,b
2019-10-17 15:03:00,Descargado,b
2019-10-20 15:03:00,Descargado,b
2019-10-23 15:03:00,Descargado,b
2019-10-26 15:03:00,Descargado,b
2019-10-29 15:03:00,Descargado,b
2019-11-01 15:03:00,Descargado,b
2019-11-04 15:03:00,Descargado,b
2019-11-07 15:03:00,Descargado,b
2019-11-10 15:03:00,Descargado,b
2019-11-13 15:03:00,Descargado,b
2019-11-16 15:03:00,Descargado,b
2019-11-19 15:03:00,Descargado,b
2019-11-22 15:03:00,Descargado,b
2019-11-25 15:03:00,Descargado,b
